"MAdisID","LEAIDtarget","target","targetrow","nmatch","numSchoolstarget","GSLOtarget","GSHItarget","MAdisIDmatch","LEAID","matchdis","OPERATIONAL_SCHOOLS","GSLO","GSHI"
"01620000","2507080","Lunenburg",0,11,"5","PK","12","07700000","2511490","Tantasqua","3","7","12"
"01620000","2507080","Lunenburg",0,11,"5","PK","12","07730000","2511740","Triton","5","PK","12"
"01620000","2507080","Lunenburg",0,11,"5","PK","12","03040000","2511850","Uxbridge","4","PK","12"
"01620000","2507080","Lunenburg",0,11,"5","PK","12","03230000","2512420","West Bridgewater","4","PK","12"
"01630000","2507110","Lynn",1,11,"25","PK","12","01630000","2507110","Lynn","25","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","00350000","2502790","Boston","113","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","00440000","2503090","Brockton","24","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","00570000","2503540","Chelsea","11","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","00930000","2504770","Everett","10","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","01490000","2506660","Lawrence","26","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","01600000","2507020","Lowell","27","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","01650000","2507170","Malden","7","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","02010000","2508430","New Bedford","25","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","02480000","2510050","Revere","11","PK","12"
"01630000","2507110","Lynn",0,11,"25","PK","12","03480000","2513230","Worcester","46","PK","12"
"01640000","2507140","Lynnfield",1,11,"5","PK","12","01640000","2507140","Lynnfield","5","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","00230000","2502400","Bedford","4","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","06730000","2505500","Groton-Dunstable","5","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","01360000","2506240","Holliston","4","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","01770000","2507590","Medway","4","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","07100000","2507680","Mendon-Upton","4","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","07250000","2508310","Nashoba","6","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","02040000","2508580","Newburyport","4","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","02650000","2510590","Seekonk","4","PK","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","03150000","2512210","Wayland","5","KG","12"
"01640000","2507140","Lynnfield",0,11,"5","PK","12","03300000","2512750","Weston","5","PK","12"
"04680000","2500036","Ma Academy for Math and Science",1,11,"1","11","12","04680000","2500036","Ma Academy for Math and Science","1","11","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","06400000","2503870","Concord-Carlisle","1","9","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","04520000","2500054","Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District)","1","9","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","06950000","2506930","Lincoln-Sudbury","1","9","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","04580000","2500033","Lowell Middlesex Academy Charter (District)","1","9","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","35170000","2500589","Map Academy Charter School (District)","1","9","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","07000000","2507380","Martha's Vineyard","1","9","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","07300000","2508910","Northboro-Southboro","1","9","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","04931001",NA,"Phoenix Charter Academy (District)",NA,NA,NA
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","07630000","2500541","Somerset Berkley Regional School District","1","9","12"
"04680000","2500036","Ma Academy for Math and Science",0,11,"1","11","12","04890000","2500058","Sturgis Charter Public (District)","1","9","12"
"01650000","2507170","Malden",1,11,"7","PK","12","01650000","2507170","Malden","7","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","00200000","2502310","Barnstable","9","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","00440000","2503090","Brockton","24","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","00930000","2504770","Everett","10","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","01600000","2507020","Lowell","27","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","01630000","2507110","Lynn","25","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","01700000","2507320","Marlborough","7","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","01850000","2507860","Milford","6","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","02480000","2510050","Revere","11","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","02740000","2510890","Somerville","11","PK","12"
"01650000","2507170","Malden",0,11,"7","PK","12","03320000","2512510","West Springfield","9","PK","12"
"06980000","2500067","Manchester Essex Regional",1,11,"4","PK","12","06980000","2500067","Manchester Essex Regional","4","PK","12"
"06980000","2500067","Manchester Essex Regional",0,11,"4","PK","12","00770000","2504230","Douglas","4","PK","12"
"06980000","2500067","Manchester Essex Regional",0,11,"4","PK","12","06550000","2504290","Dover-Sherborn","2","6","12"
"06980000","2500067","Manchester Essex Regional",0,11,"4","PK","12","01050000","2505220","Georgetown","4","PK","12"
"06980000","2500067","Manchester Essex Regional",0,11,"4","PK","12","06750000","2505670","Hamilton-Wenham","5","PK","12"
